"ID","Column","Description"
21502,"WHO","Incorrect spelling"
21510,"WHO","Incorrect spelling"
21552,"WHO","Incorrect spelling"
21755,"WHO","Incorrect spelling"
21839,"WHO","Incorrect spelling"
21849,"WHO","Incorrect spelling"
21850,"WHO","Incorrect spelling"
21925,"WHO","Incorrect spelling"
21942,"WHO","Incorrect spelling"
21966,"WHO","Incorrect spelling"
21977,"WHO","Incorrect spelling"
22011,"WHO","Incorrect spelling"
22060,"WHO","Incorrect spelling"
22131,"WHO","Incorrect spelling"
22227,"WHO","Incorrect spelling"
22253,"WHO","Incorrect spelling"
22269,"WHO","Incorrect spelling"
22332,"WHO","Incorrect spelling"
22472,"WHO","Incorrect spelling"
22495,"WHO","Incorrect spelling"
22582,"WHO","Incorrect spelling"
22590,"WHO","Incorrect spelling"
22600,"WHO","Incorrect spelling"
22616,"WHO","Incorrect spelling"
22712,"WHO","Incorrect spelling"
22729,"WHO","Incorrect spelling"
22761,"WHO","Incorrect spelling"
22770,"WHO","Incorrect spelling"
22788,"WHO","Incorrect spelling"
22804,"WHO","Incorrect spelling"
22820,"WHO","Incorrect spelling"
22866,"WHO","Incorrect spelling"
22892,"WHO","Incorrect spelling"
22984,"WHO","Incorrect spelling"
23007,"WHO","Incorrect spelling"
23026,"WHO","Incorrect spelling"
23048,"WHO","Incorrect spelling"
23093,"WHO","Incorrect spelling"
23102,"WHO","Incorrect spelling"
23108,"WHO","Incorrect spelling"
23127,"WHO","Incorrect spelling"
23136,"WHO","Incorrect spelling"
23175,"WHO","Incorrect spelling"
23255,"WHO","Incorrect spelling"
23270,"WHO","Incorrect spelling"
23277,"WHO","Incorrect spelling"
23372,"WHO","Incorrect spelling"
23403,"WHO","Incorrect spelling"
23481,"WHO","Incorrect spelling"
23506,"WHO","Incorrect spelling"
23607,"WHO","Incorrect spelling"
23727,"WHO","Incorrect spelling"
23744,"WHO","Incorrect spelling"
23814,"WHO","Incorrect spelling"
23883,"WHO","Incorrect spelling"
23990,"WHO","Incorrect spelling"
23999,"WHO","Incorrect spelling"
24123,"WHO","Incorrect spelling"
24230,"WHO","Incorrect spelling"
24236,"WHO","Incorrect spelling"
24240,"WHO","Incorrect spelling"
24259,"WHO","Incorrect spelling"
24362,"WHO","Incorrect spelling"
24367,"WHO","Incorrect spelling"
24399,"WHO","Incorrect spelling"
24418,"WHO","Incorrect spelling"
24422,"WHO","Incorrect spelling"
24511,"WHO","Incorrect spelling"
24534,"WHO","Incorrect spelling"
24573,"WHO","Incorrect spelling"
24664,"WHO","Incorrect spelling"
24692,"WHO","Incorrect spelling"
24703,"WHO","Incorrect spelling"
24795,"WHO","Incorrect spelling"
24833,"WHO","Incorrect spelling"
24883,"WHO","Incorrect spelling"
24958,"WHO","Incorrect spelling"
24961,"WHO","Incorrect spelling"
25031,"WHO","Incorrect spelling"
25044,"WHO","Incorrect spelling"
25067,"WHO","Incorrect spelling"
25079,"WHO","Incorrect spelling"
25131,"WHO","Incorrect spelling"
25457,"WHO","Incorrect spelling"
25549,"WHO","Incorrect spelling"
25674,"WHO","Incorrect spelling"
25737,"WHO","Incorrect spelling"
25849,"WHO","Incorrect spelling"
25925,"WHO","Incorrect spelling"
25955,"WHO","Incorrect spelling"
25989,"WHO","Incorrect spelling"
26065,"WHO","Incorrect spelling"
26122,"WHO","Incorrect spelling"
26386,"WHO","Incorrect spelling"
26390,"WHO","Incorrect spelling"
26407,"WHO","Incorrect spelling"
26450,"WHO","Incorrect spelling"
26494,"WHO","Incorrect spelling"
26631,"WHO","Incorrect spelling"
26694,"WHO","Incorrect spelling"
26708,"WHO","Incorrect spelling"
26889,"WHO","Incorrect spelling"
26914,"WHO","Incorrect spelling"
26940,"WHO","Incorrect spelling"
26962,"WHO","Incorrect spelling"
26978,"WHO","Incorrect spelling"
27041,"WHO","Incorrect spelling"
27051,"WHO","Incorrect spelling"
27081,"WHO","Incorrect spelling"
27094,"WHO","Incorrect spelling"
27133,"WHO","Incorrect spelling"
27207,"WHO","Incorrect spelling"
27296,"WHO","Incorrect spelling"
27328,"WHO","Incorrect spelling"
27333,"WHO","Incorrect spelling"
27372,"WHO","Incorrect spelling"
27414,"WHO","Incorrect spelling"
27622,"WHO","Incorrect spelling"
27685,"WHO","Incorrect spelling"
27688,"WHO","Incorrect spelling"
27691,"WHO","Incorrect spelling"
27702,"WHO","Incorrect spelling"
27717,"WHO","Incorrect spelling"
27766,"WHO","Incorrect spelling"
27882,"WHO","Incorrect spelling"
28036,"WHO","Incorrect spelling"
28040,"WHO","Incorrect spelling"
28041,"WHO","Incorrect spelling"
28070,"WHO","Incorrect spelling"
28231,"WHO","Incorrect spelling"
28263,"WHO","Incorrect spelling"
28283,"WHO","Incorrect spelling"
28286,"WHO","Incorrect spelling"
28304,"WHO","Incorrect spelling"
28476,"WHO","Incorrect spelling"
28498,"WHO","Incorrect spelling"
28507,"WHO","Incorrect spelling"
28510,"WHO","Incorrect spelling"
28532,"WHO","Incorrect spelling"
28562,"WHO","Incorrect spelling"
28580,"WHO","Incorrect spelling"
28625,"WHO","Incorrect spelling"
28650,"WHO","Incorrect spelling"
28706,"WHO","Incorrect spelling"
28737,"WHO","Incorrect spelling"
28797,"WHO","Incorrect spelling"
28804,"WHO","Incorrect spelling"
28879,"WHO","Incorrect spelling"
28892,"WHO","Incorrect spelling"
28948,"WHO","Incorrect spelling"
28959,"WHO","Incorrect spelling"
28984,"WHO","Incorrect spelling"
28992,"WHO","Incorrect spelling"
29069,"WHO","Incorrect spelling"
29074,"WHO","Incorrect spelling"
29114,"WHO","Incorrect spelling"
29193,"WHO","Incorrect spelling"
29292,"WHO","Incorrect spelling"
29301,"WHO","Incorrect spelling"
29319,"WHO","Incorrect spelling"
29401,"WHO","Incorrect spelling"
29404,"WHO","Incorrect spelling"
29463,"WHO","Incorrect spelling"
29472,"WHO","Incorrect spelling"
29480,"WHO","Incorrect spelling"
29504,"WHO","Incorrect spelling"
29551,"WHO","Incorrect spelling"
29710,"WHO","Incorrect spelling"
29712,"WHO","Incorrect spelling"
29729,"WHO","Incorrect spelling"
29814,"WHO","Incorrect spelling"
29818,"WHO","Incorrect spelling"
30023,"WHO","Incorrect spelling"
30052,"WHO","Incorrect spelling"
30061,"WHO","Incorrect spelling"
30080,"WHO","Incorrect spelling"
30108,"WHO","Incorrect spelling"
30230,"WHO","Incorrect spelling"
30411,"WHO","Incorrect spelling"
30416,"WHO","Incorrect spelling"
30435,"WHO","Incorrect spelling"
30470,"WHO","Incorrect spelling"
30491,"WHO","Incorrect spelling"
30511,"WHO","Incorrect spelling"
30573,"WHO","Incorrect spelling"
30596,"WHO","Incorrect spelling"
30611,"WHO","Incorrect spelling"
30625,"WHO","Incorrect spelling"
30660,"WHO","Incorrect spelling"
30699,"WHO","Incorrect spelling"
30732,"WHO","Incorrect spelling"
30758,"WHO","Incorrect spelling"
30775,"WHO","Incorrect spelling"
30855,"WHO","Incorrect spelling"
31029,"WHO","Incorrect spelling"
31055,"WHO","Incorrect spelling"
31109,"WHO","Incorrect spelling"
31155,"WHO","Incorrect spelling"
31205,"WHO","Incorrect spelling"
31206,"WHO","Incorrect spelling"
31257,"WHO","Incorrect spelling"
31271,"WHO","Incorrect spelling"
31303,"WHO","Incorrect spelling"
31383,"WHO","Incorrect spelling"
31474,"WHO","Incorrect spelling"
31559,"WHO","Incorrect spelling"
31582,"WHO","Incorrect spelling"
31603,"WHO","Incorrect spelling"
31611,"WHO","Incorrect spelling"
31615,"WHO","Incorrect spelling"
31618,"WHO","Incorrect spelling"
31761,"WHO","Incorrect spelling"
31769,"WHO","Incorrect spelling"
31789,"WHO","Incorrect spelling"
31828,"WHO","Incorrect spelling"
31832,"WHO","Incorrect spelling"
31835,"WHO","Incorrect spelling"
31908,"WHO","Incorrect spelling"
31935,"WHO","Incorrect spelling"
32016,"WHO","Incorrect spelling"
32071,"WHO","Incorrect spelling"
32081,"WHO","Incorrect spelling"
32101,"WHO","Incorrect spelling"
32242,"WHO","Incorrect spelling"
32279,"WHO","Incorrect spelling"
32294,"WHO","Incorrect spelling"
32354,"WHO","Incorrect spelling"
32394,"WHO","Incorrect spelling"
32427,"WHO","Incorrect spelling"
32551,"WHO","Incorrect spelling"
32552,"WHO","Incorrect spelling"
32566,"WHO","Incorrect spelling"
32573,"WHO","Incorrect spelling"
32604,"WHO","Incorrect spelling"
32665,"WHO","Incorrect spelling"
32840,"WHO","Incorrect spelling"
32842,"WHO","Incorrect spelling"
32910,"WHO","Incorrect spelling"
33021,"WHO","Incorrect spelling"
33067,"WHO","Incorrect spelling"
33074,"WHO","Incorrect spelling"
33090,"WHO","Incorrect spelling"
33167,"WHO","Incorrect spelling"
33257,"WHO","Incorrect spelling"
33438,"WHO","Incorrect spelling"
33451,"WHO","Incorrect spelling"
33512,"WHO","Incorrect spelling"
33653,"WHO","Incorrect spelling"
33669,"WHO","Incorrect spelling"
33716,"WHO","Incorrect spelling"
33755,"WHO","Incorrect spelling"
33805,"WHO","Incorrect spelling"
33822,"WHO","Incorrect spelling"
33929,"WHO","Incorrect spelling"
33958,"WHO","Incorrect spelling"
33978,"WHO","Incorrect spelling"
33985,"WHO","Incorrect spelling"
34035,"WHO","Incorrect spelling"
34204,"WHO","Incorrect spelling"
34264,"WHO","Incorrect spelling"
34275,"WHO","Incorrect spelling"
34278,"WHO","Incorrect spelling"
34534,"WHO","Incorrect spelling"
34547,"WHO","Incorrect spelling"
34592,"WHO","Incorrect spelling"
34612,"WHO","Incorrect spelling"
34655,"WHO","Incorrect spelling"
34718,"WHO","Incorrect spelling"
34730,"WHO","Incorrect spelling"
34734,"WHO","Incorrect spelling"
34742,"WHO","Incorrect spelling"
34756,"WHO","Incorrect spelling"
34780,"WHO","Incorrect spelling"
34793,"WHO","Incorrect spelling"
34828,"WHO","Incorrect spelling"
34876,"WHO","Incorrect spelling"
34881,"WHO","Incorrect spelling"
34885,"WHO","Incorrect spelling"
34915,"WHO","Incorrect spelling"
34944,"WHO","Incorrect spelling"
34945,"WHO","Incorrect spelling"
35023,"WHO","Incorrect spelling"
35027,"WHO","Incorrect spelling"
35083,"WHO","Incorrect spelling"
35182,"WHO","Incorrect spelling"
35245,"WHO","Incorrect spelling"
35296,"WHO","Incorrect spelling"
35297,"WHO","Incorrect spelling"
35306,"WHO","Incorrect spelling"
35321,"WHO","Incorrect spelling"
35324,"WHO","Incorrect spelling"
35512,"WHO","Incorrect spelling"
35593,"WHO","Incorrect spelling"
35606,"WHO","Incorrect spelling"
35617,"WHO","Incorrect spelling"
35665,"WHO","Incorrect spelling"
35817,"WHO","Incorrect spelling"
35864,"WHO","Incorrect spelling"
35930,"WHO","Incorrect spelling"
36046,"WHO","Incorrect spelling"
36048,"WHO","Incorrect spelling"
36055,"WHO","Incorrect spelling"
36222,"WHO","Incorrect spelling"
36353,"WHO","Incorrect spelling"
36434,"WHO","Incorrect spelling"
36477,"WHO","Incorrect spelling"
36741,"WHO","Incorrect spelling"
36756,"WHO","Incorrect spelling"
36968,"WHO","Incorrect spelling"
36994,"WHO","Incorrect spelling"
37029,"WHO","Incorrect spelling"
37105,"WHO","Incorrect spelling"
37131,"WHO","Incorrect spelling"
37141,"WHO","Incorrect spelling"
37162,"WHO","Incorrect spelling"
37190,"WHO","Incorrect spelling"
37306,"WHO","Incorrect spelling"
37562,"WHO","Incorrect spelling"
37602,"WHO","Incorrect spelling"
37631,"WHO","Incorrect spelling"
37639,"WHO","Incorrect spelling"
37685,"WHO","Incorrect spelling"
37783,"WHO","Incorrect spelling"
37847,"WHO","Incorrect spelling"
37855,"WHO","Incorrect spelling"
37928,"WHO","Incorrect spelling"
38038,"WHO","Incorrect spelling"
38076,"WHO","Incorrect spelling"
38079,"WHO","Incorrect spelling"
38118,"WHO","Incorrect spelling"
38127,"WHO","Incorrect spelling"
38180,"WHO","Incorrect spelling"
38308,"WHO","Incorrect spelling"
38321,"WHO","Incorrect spelling"
38399,"WHO","Incorrect spelling"
38526,"WHO","Incorrect spelling"
38544,"WHO","Incorrect spelling"
38545,"WHO","Incorrect spelling"
38572,"WHO","Incorrect spelling"
38629,"WHO","Incorrect spelling"
38724,"WHO","Incorrect spelling"
38851,"WHO","Incorrect spelling"
38889,"WHO","Incorrect spelling"
38903,"WHO","Incorrect spelling"
38962,"WHO","Incorrect spelling"
39050,"WHO","Incorrect spelling"
39054,"WHO","Incorrect spelling"
39097,"WHO","Incorrect spelling"
39130,"WHO","Incorrect spelling"
39213,"WHO","Incorrect spelling"
39234,"WHO","Incorrect spelling"
39268,"WHO","Incorrect spelling"
39292,"WHO","Incorrect spelling"
39336,"WHO","Incorrect spelling"
39349,"WHO","Incorrect spelling"
39351,"WHO","Incorrect spelling"
39399,"WHO","Incorrect spelling"
39461,"WHO","Incorrect spelling"
39468,"WHO","Incorrect spelling"
39488,"WHO","Incorrect spelling"
39491,"WHO","Incorrect spelling"
39597,"WHO","Incorrect spelling"
39607,"WHO","Incorrect spelling"
39706,"WHO","Incorrect spelling"
39789,"WHO","Incorrect spelling"
39802,"WHO","Incorrect spelling"
39822,"WHO","Incorrect spelling"
39878,"WHO","Incorrect spelling"
40006,"WHO","Incorrect spelling"
40017,"WHO","Incorrect spelling"
40050,"WHO","Incorrect spelling"
40057,"WHO","Incorrect spelling"
40088,"WHO","Incorrect spelling"
40173,"WHO","Incorrect spelling"
40254,"WHO","Incorrect spelling"
40305,"WHO","Incorrect spelling"
40337,"WHO","Incorrect spelling"
40395,"WHO","Incorrect spelling"
40428,"WHO","Incorrect spelling"
40486,"WHO","Incorrect spelling"
40517,"WHO","Incorrect spelling"
40522,"WHO","Incorrect spelling"
40776,"WHO","Incorrect spelling"
40903,"WHO","Incorrect spelling"
40933,"WHO","Incorrect spelling"
41002,"WHO","Incorrect spelling"
41106,"WHO","Incorrect spelling"
41205,"WHO","Incorrect spelling"
41259,"WHO","Incorrect spelling"
41475,"WHO","Incorrect spelling"
41527,"WHO","Incorrect spelling"
41606,"WHO","Incorrect spelling"
41615,"WHO","Incorrect spelling"
41693,"WHO","Incorrect spelling"
41707,"WHO","Incorrect spelling"
41710,"WHO","Incorrect spelling"
41859,"WHO","Incorrect spelling"
41920,"WHO","Incorrect spelling"
41967,"WHO","Incorrect spelling"
41987,"WHO","Incorrect spelling"
42003,"WHO","Incorrect spelling"
42015,"WHO","Incorrect spelling"
42054,"WHO","Incorrect spelling"
42071,"WHO","Incorrect spelling"
42078,"WHO","Incorrect spelling"
42147,"WHO","Incorrect spelling"
42210,"WHO","Incorrect spelling"
42254,"WHO","Incorrect spelling"
42267,"WHO","Incorrect spelling"
42275,"WHO","Incorrect spelling"
42371,"WHO","Incorrect spelling"
42396,"WHO","Incorrect spelling"
42490,"WHO","Incorrect spelling"
42497,"WHO","Incorrect spelling"
42531,"WHO","Incorrect spelling"
42532,"WHO","Incorrect spelling"
42590,"WHO","Incorrect spelling"
42619,"WHO","Incorrect spelling"
42625,"WHO","Incorrect spelling"
42663,"WHO","Incorrect spelling"
42736,"WHO","Incorrect spelling"
42748,"WHO","Incorrect spelling"
42767,"WHO","Incorrect spelling"
42791,"WHO","Incorrect spelling"
42813,"WHO","Incorrect spelling"
42838,"WHO","Incorrect spelling"
42855,"WHO","Incorrect spelling"
42926,"WHO","Incorrect spelling"
42992,"WHO","Incorrect spelling"
43062,"WHO","Incorrect spelling"
43069,"WHO","Incorrect spelling"
43118,"WHO","Incorrect spelling"
43130,"WHO","Incorrect spelling"
43131,"WHO","Incorrect spelling"
43132,"WHO","Incorrect spelling"
43233,"WHO","Incorrect spelling"
43392,"WHO","Incorrect spelling"
43413,"WHO","Incorrect spelling"
43527,"WHO","Incorrect spelling"
43604,"WHO","Incorrect spelling"
43687,"WHO","Incorrect spelling"
43703,"WHO","Incorrect spelling"
43725,"WHO","Incorrect spelling"
43864,"WHO","Incorrect spelling"
43872,"WHO","Incorrect spelling"
43894,"WHO","Incorrect spelling"
43907,"WHO","Incorrect spelling"
43934,"WHO","Incorrect spelling"
43997,"WHO","Incorrect spelling"
44132,"WHO","Incorrect spelling"
44164,"WHO","Incorrect spelling"
44188,"WHO","Incorrect spelling"
44254,"WHO","Incorrect spelling"
44262,"WHO","Incorrect spelling"
44302,"WHO","Incorrect spelling"
44330,"WHO","Incorrect spelling"
44335,"WHO","Incorrect spelling"
44342,"WHO","Incorrect spelling"
44408,"WHO","Incorrect spelling"
44410,"WHO","Incorrect spelling"
44429,"WHO","Incorrect spelling"
44451,"WHO","Incorrect spelling"
44484,"WHO","Incorrect spelling"
44494,"WHO","Incorrect spelling"
44514,"WHO","Incorrect spelling"
44539,"WHO","Incorrect spelling"
44547,"WHO","Incorrect spelling"
44669,"WHO","Incorrect spelling"
44677,"WHO","Incorrect spelling"
44717,"WHO","Incorrect spelling"
44742,"WHO","Incorrect spelling"
44752,"WHO","Incorrect spelling"
44790,"WHO","Incorrect spelling"
44862,"WHO","Incorrect spelling"
45013,"WHO","Incorrect spelling"
45038,"WHO","Incorrect spelling"
45041,"WHO","Incorrect spelling"
45055,"WHO","Incorrect spelling"
45191,"WHO","Incorrect spelling"
45205,"WHO","Incorrect spelling"
45408,"WHO","Incorrect spelling"
45444,"WHO","Incorrect spelling"
45478,"WHO","Incorrect spelling"
45492,"WHO","Incorrect spelling"
45496,"WHO","Incorrect spelling"
45505,"WHO","Incorrect spelling"
45517,"WHO","Incorrect spelling"
45828,"WHO","Incorrect spelling"
45844,"WHO","Incorrect spelling"
45847,"WHO","Incorrect spelling"
45926,"WHO","Incorrect spelling"
45993,"WHO","Incorrect spelling"
46013,"WHO","Incorrect spelling"
46043,"WHO","Incorrect spelling"
46045,"WHO","Incorrect spelling"
46115,"WHO","Incorrect spelling"
46154,"WHO","Incorrect spelling"
46183,"WHO","Incorrect spelling"
46215,"WHO","Incorrect spelling"
46312,"WHO","Incorrect spelling"
46318,"WHO","Incorrect spelling"
46357,"WHO","Incorrect spelling"
46383,"WHO","Incorrect spelling"
46436,"WHO","Incorrect spelling"
46449,"WHO","Incorrect spelling"
46459,"WHO","Incorrect spelling"
46506,"WHO","Incorrect spelling"
46510,"WHO","Incorrect spelling"
46516,"WHO","Incorrect spelling"
46528,"WHO","Incorrect spelling"
46547,"WHO","Incorrect spelling"
46594,"WHO","Incorrect spelling"
46610,"WHO","Incorrect spelling"
46611,"WHO","Incorrect spelling"
46670,"WHO","Incorrect spelling"
46680,"WHO","Incorrect spelling"
46705,"WHO","Incorrect spelling"
46776,"WHO","Incorrect spelling"
46813,"WHO","Incorrect spelling"
46833,"WHO","Incorrect spelling"
46942,"WHO","Incorrect spelling"
47019,"WHO","Incorrect spelling"
47056,"WHO","Incorrect spelling"
47063,"WHO","Incorrect spelling"
47086,"WHO","Incorrect spelling"
47108,"WHO","Incorrect spelling"
47175,"WHO","Incorrect spelling"
47190,"WHO","Incorrect spelling"
47204,"WHO","Incorrect spelling"
47284,"WHO","Incorrect spelling"
47358,"WHO","Incorrect spelling"
47405,"WHO","Incorrect spelling"
47417,"WHO","Incorrect spelling"
47446,"WHO","Incorrect spelling"
47450,"WHO","Incorrect spelling"
47461,"WHO","Incorrect spelling"
47528,"WHO","Incorrect spelling"
47556,"WHO","Incorrect spelling"
47585,"WHO","Incorrect spelling"
47598,"WHO","Incorrect spelling"
47627,"WHO","Incorrect spelling"
47628,"WHO","Incorrect spelling"
47695,"WHO","Incorrect spelling"
47709,"WHO","Incorrect spelling"
47799,"WHO","Incorrect spelling"
47802,"WHO","Incorrect spelling"
47813,"WHO","Incorrect spelling"
47817,"WHO","Incorrect spelling"
47867,"WHO","Incorrect spelling"
47870,"WHO","Incorrect spelling"
47961,"WHO","Incorrect spelling"
48082,"WHO","Incorrect spelling"
48084,"WHO","Incorrect spelling"
48105,"WHO","Incorrect spelling"
48119,"WHO","Incorrect spelling"
48174,"WHO","Incorrect spelling"
48177,"WHO","Incorrect spelling"
48259,"WHO","Incorrect spelling"
48293,"WHO","Incorrect spelling"
48350,"WHO","Incorrect spelling"
48365,"WHO","Incorrect spelling"
48395,"WHO","Incorrect spelling"
48409,"WHO","Incorrect spelling"
48414,"WHO","Incorrect spelling"
48545,"WHO","Incorrect spelling"
48547,"WHO","Incorrect spelling"
48551,"WHO","Incorrect spelling"
48633,"WHO","Incorrect spelling"
48657,"WHO","Incorrect spelling"
48666,"WHO","Incorrect spelling"
48669,"WHO","Incorrect spelling"
48706,"WHO","Incorrect spelling"
48775,"WHO","Incorrect spelling"
48896,"WHO","Incorrect spelling"
48928,"WHO","Incorrect spelling"
48939,"WHO","Incorrect spelling"
48966,"WHO","Incorrect spelling"
49040,"WHO","Incorrect spelling"
49041,"WHO","Incorrect spelling"
49051,"WHO","Incorrect spelling"
100,"Latitude","Incorrect latitude"
284,"Latitude","Incorrect latitude"
396,"Latitude","Incorrect latitude"
447,"Latitude","Incorrect latitude"
451,"Latitude","Incorrect latitude"
475,"Latitude","Incorrect latitude"
618,"Latitude","Incorrect latitude"
679,"Latitude","Incorrect latitude"
717,"Latitude","Incorrect latitude"
738,"Latitude","Incorrect latitude"
762,"Latitude","Incorrect latitude"
893,"Latitude","Incorrect latitude"
920,"Latitude","Incorrect latitude"
948,"Latitude","Incorrect latitude"
993,"Latitude","Incorrect latitude"
1010,"Latitude","Incorrect latitude"
1020,"Latitude","Incorrect latitude"
1061,"Latitude","Incorrect latitude"
1067,"Latitude","Incorrect latitude"
1173,"Latitude","Incorrect latitude"
1214,"Latitude","Incorrect latitude"
1219,"Latitude","Incorrect latitude"
1340,"Latitude","Incorrect latitude"
1499,"Latitude","Incorrect latitude"
1593,"Latitude","Incorrect latitude"
1597,"Latitude","Incorrect latitude"
1671,"Latitude","Incorrect latitude"
1806,"Latitude","Incorrect latitude"
1895,"Latitude","Incorrect latitude"
1919,"Latitude","Incorrect latitude"
1952,"Latitude","Incorrect latitude"
2039,"Latitude","Incorrect latitude"
2071,"Latitude","Incorrect latitude"
2197,"Latitude","Incorrect latitude"
2358,"Latitude","Incorrect latitude"
2417,"Latitude","Incorrect latitude"
2519,"Latitude","Incorrect latitude"
2539,"Latitude","Incorrect latitude"
2625,"Latitude","Incorrect latitude"
2636,"Latitude","Incorrect latitude"
2780,"Latitude","Incorrect latitude"
2816,"Latitude","Incorrect latitude"
2898,"Latitude","Incorrect latitude"
2921,"Latitude","Incorrect latitude"
3035,"Latitude","Incorrect latitude"
3246,"Latitude","Incorrect latitude"
3270,"Latitude","Incorrect latitude"
3374,"Latitude","Incorrect latitude"
3382,"Latitude","Incorrect latitude"
3542,"Latitude","Incorrect latitude"
3551,"Latitude","Incorrect latitude"
3629,"Latitude","Incorrect latitude"
3650,"Latitude","Incorrect latitude"
3722,"Latitude","Incorrect latitude"
3820,"Latitude","Incorrect latitude"
3859,"Latitude","Incorrect latitude"
3990,"Latitude","Incorrect latitude"
4022,"Latitude","Incorrect latitude"
4067,"Latitude","Incorrect latitude"
4143,"Latitude","Incorrect latitude"
4148,"Latitude","Incorrect latitude"
4301,"Latitude","Incorrect latitude"
4333,"Latitude","Incorrect latitude"
4366,"Latitude","Incorrect latitude"
4374,"Latitude","Incorrect latitude"
4384,"Latitude","Incorrect latitude"
4397,"Latitude","Incorrect latitude"
4706,"Latitude","Incorrect latitude"
4813,"Latitude","Incorrect latitude"
4850,"Latitude","Incorrect latitude"
4905,"Latitude","Incorrect latitude"
5044,"Latitude","Incorrect latitude"
5074,"Latitude","Incorrect latitude"
5127,"Latitude","Incorrect latitude"
5301,"Latitude","Incorrect latitude"
5345,"Latitude","Incorrect latitude"
5422,"Latitude","Incorrect latitude"
5468,"Latitude","Incorrect latitude"
5564,"Latitude","Incorrect latitude"
5863,"Latitude","Incorrect latitude"
5873,"Latitude","Incorrect latitude"
5892,"Latitude","Incorrect latitude"
5944,"Latitude","Incorrect latitude"
5996,"Latitude","Incorrect latitude"
6267,"Latitude","Incorrect latitude"
6286,"Latitude","Incorrect latitude"
6313,"Latitude","Incorrect latitude"
6441,"Latitude","Incorrect latitude"
6506,"Latitude","Incorrect latitude"
6639,"Latitude","Incorrect latitude"
6649,"Latitude","Incorrect latitude"
6678,"Latitude","Incorrect latitude"
6752,"Latitude","Incorrect latitude"
6938,"Latitude","Incorrect latitude"
7134,"Latitude","Incorrect latitude"
7197,"Latitude","Incorrect latitude"
7239,"Latitude","Incorrect latitude"
7252,"Latitude","Incorrect latitude"
7256,"Latitude","Incorrect latitude"
7375,"Latitude","Incorrect latitude"
7387,"Latitude","Incorrect latitude"
7447,"Latitude","Incorrect latitude"
7458,"Latitude","Incorrect latitude"
7465,"Latitude","Incorrect latitude"
7531,"Latitude","Incorrect latitude"
7592,"Latitude","Incorrect latitude"
7744,"Latitude","Incorrect latitude"
7799,"Latitude","Incorrect latitude"
7833,"Latitude","Incorrect latitude"
7889,"Latitude","Incorrect latitude"
8008,"Latitude","Incorrect latitude"
8017,"Latitude","Incorrect latitude"
8114,"Latitude","Incorrect latitude"
8132,"Latitude","Incorrect latitude"
8155,"Latitude","Incorrect latitude"
8197,"Latitude","Incorrect latitude"
8244,"Latitude","Incorrect latitude"
8275,"Latitude","Incorrect latitude"
8286,"Latitude","Incorrect latitude"
8305,"Latitude","Incorrect latitude"
8409,"Latitude","Incorrect latitude"
8448,"Latitude","Incorrect latitude"
8476,"Latitude","Incorrect latitude"
8478,"Latitude","Incorrect latitude"
8497,"Latitude","Incorrect latitude"
8500,"Latitude","Incorrect latitude"
8667,"Latitude","Incorrect latitude"
8793,"Latitude","Incorrect latitude"
8815,"Latitude","Incorrect latitude"
8951,"Latitude","Incorrect latitude"
8966,"Latitude","Incorrect latitude"
9006,"Latitude","Incorrect latitude"
9053,"Latitude","Incorrect latitude"
9123,"Latitude","Incorrect latitude"
9211,"Latitude","Incorrect latitude"
9277,"Latitude","Incorrect latitude"
9317,"Latitude","Incorrect latitude"
9380,"Latitude","Incorrect latitude"
9427,"Latitude","Incorrect latitude"
9432,"Latitude","Incorrect latitude"
9504,"Latitude","Incorrect latitude"
9604,"Latitude","Incorrect latitude"
9646,"Latitude","Incorrect latitude"
9782,"Latitude","Incorrect latitude"
9979,"Latitude","Incorrect latitude"
10008,"Latitude","Incorrect latitude"
10020,"Latitude","Incorrect latitude"
10033,"Latitude","Incorrect latitude"
10089,"Latitude","Incorrect latitude"
10218,"Latitude","Incorrect latitude"
10354,"Latitude","Incorrect latitude"
10360,"Latitude","Incorrect latitude"
10488,"Latitude","Incorrect latitude"
10626,"Latitude","Incorrect latitude"
10648,"Latitude","Incorrect latitude"
10654,"Latitude","Incorrect latitude"
10786,"Latitude","Incorrect latitude"
10938,"Latitude","Incorrect latitude"
10990,"Latitude","Incorrect latitude"
11109,"Latitude","Incorrect latitude"
11133,"Latitude","Incorrect latitude"
11338,"Latitude","Incorrect latitude"
11425,"Latitude","Incorrect latitude"
11588,"Latitude","Incorrect latitude"
11611,"Latitude","Incorrect latitude"
11748,"Latitude","Incorrect latitude"
11754,"Latitude","Incorrect latitude"
11761,"Latitude","Incorrect latitude"
11910,"Latitude","Incorrect latitude"
11924,"Latitude","Incorrect latitude"
11995,"Latitude","Incorrect latitude"
12096,"Latitude","Incorrect latitude"
12138,"Latitude","Incorrect latitude"
12173,"Latitude","Incorrect latitude"
12174,"Latitude","Incorrect latitude"
12359,"Latitude","Incorrect latitude"
12514,"Latitude","Incorrect latitude"
12530,"Latitude","Incorrect latitude"
12735,"Latitude","Incorrect latitude"
12784,"Latitude","Incorrect latitude"
12805,"Latitude","Incorrect latitude"
12813,"Latitude","Incorrect latitude"
12899,"Latitude","Incorrect latitude"
12915,"Latitude","Incorrect latitude"
12932,"Latitude","Incorrect latitude"
12935,"Latitude","Incorrect latitude"
13071,"Latitude","Incorrect latitude"
